B01001_001E,B11001_001E,B19013_001E,B25077_001E,B25035_001E,B25041_001E,B25017_001E,NAME,GEO_ID,state,county,tract,block group
1472,663,24095,73600,1976,851,851,"Block Group 2, Census Tract 9305.01, Beaufort County, North Carolina",1500000US370139305012,37,013,930501,2
932,517,69315,191900,1977,765,765,"Block Group 3, Census Tract 9305.01, Beaufort County, North Carolina",1500000US370139305013,37,013,930501,3
1000,455,38281,88700,1988,559,559,"Block Group 2, Census Tract 9305.02, Beaufort County, North Carolina",1500000US370139305022,37,013,930502,2
1313,462,60972,128800,1980,494,494,"Block Group 1, Census Tract 9306, Beaufort County, North Carolina",1500000US370139306001,37,013,930600,1
1502,677,58281,167500,1974,1384,1384,"Block Group 2, Census Tract 9307, Beaufort County, North Carolina",1500000US370139307002,37,013,930700,2
1145,444,42833,61200,1996,749,749,"Block Group 1, Census Tract 9308, Beaufort County, North Carolina",1500000US370139308001,37,013,930800,1
576,268,32339,67700,1971,379,379,"Block Group 3, Census Tract 9308, Beaufort County, North Carolina",1500000US370139308003,37,013,930800,3
1180,456,43548,94200,1979,597,597,"Block Group 1, Census Tract 9309, Beaufort County, North Carolina",1500000US370139309001,37,013,930900,1
803,422,23314,81700,1981,1004,1004,"Block Group 3, Census Tract 9309, Beaufort County, North Carolina",1500000US370139309003,37,013,930900,3
2132,794,52604,142700,1976,981,981,"Block Group 1, Census Tract 9310, Beaufort County, North Carolina",1500000US370139310001,37,013,931000,1
967,399,55912,-666666666,1987,515,515,"Block Group 3, Census Tract 9310, Beaufort County, North Carolina",1500000US370139310003,37,013,931000,3
1348,443,46583,81600,1985,725,725,"Block Group 4, Census Tract 9310, Beaufort County, North Carolina",1500000US370139310004,37,013,931000,4
1332,531,-666666666,82100,1983,600,600,"Block Group 1, Census Tract 9301, Beaufort County, North Carolina",1500000US370139301001,37,013,930100,1
432,247,30469,73200,1987,412,412,"Block Group 3, Census Tract 9301, Beaufort County, North Carolina",1500000US370139301003,37,013,930100,3
1244,573,48325,89900,1983,763,763,"Block Group 4, Census Tract 9301, Beaufort County, North Carolina",1500000US370139301004,37,013,930100,4
778,335,22337,60700,1978,454,454,"Block Group 6, Census Tract 9301, Beaufort County, North Carolina",1500000US370139301006,37,013,930100,6
2122,825,49201,142100,1990,926,926,"Block Group 1, Census Tract 9302, Beaufort County, North Carolina",1500000US370139302001,37,013,930200,1
948,455,23560,132500,1943,637,637,"Block Group 2, Census Tract 9303, Beaufort County, North Carolina",1500000US370139303002,37,013,930300,2
2053,782,51325,232100,1987,966,966,"Block Group 2, Census Tract 9304, Beaufort County, North Carolina",1500000US370139304002,37,013,930400,2
1532,706,64886,234500,1969,911,911,"Block Group 1, Census Tract 9305.01, Beaufort County, North Carolina",1500000US370139305011,37,013,930501,1
3012,1122,50256,115600,1980,1304,1304,"Block Group 1, Census Tract 9305.02, Beaufort County, North Carolina",1500000US370139305021,37,013,930502,1
2154,935,58713,196100,1985,1221,1221,"Block Group 2, Census Tract 9306, Beaufort County, North Carolina",1500000US370139306002,37,013,930600,2
1005,339,38322,64300,1978,462,462,"Block Group 2, Census Tract 9308, Beaufort County, North Carolina",1500000US370139308002,37,013,930800,2
965,472,-666666666,149400,1979,926,926,"Block Group 1, Census Tract 9307, Beaufort County, North Carolina",1500000US370139307001,37,013,930700,1
2495,1092,73500,293000,1996,1341,1341,"Block Group 2, Census Tract 9309, Beaufort County, North Carolina",1500000US370139309002,37,013,930900,2
1509,528,28925,76400,1975,615,615,"Block Group 2, Census Tract 9310, Beaufort County, North Carolina",1500000US370139310002,37,013,931000,2
654,249,42663,143000,1967,370,370,"Block Group 2, Census Tract 9301, Beaufort County, North Carolina",1500000US370139301002,37,013,930100,2
768,326,44583,140000,1966,439,439,"Block Group 5, Census Tract 9301, Beaufort County, North Carolina",1500000US370139301005,37,013,930100,5
1660,719,39078,83400,1984,845,845,"Block Group 2, Census Tract 9602, Bertie County, North Carolina",1500000US370159602002,37,015,960200,2
1125,504,30089,53200,1985,650,650,"Block Group 3, Census Tract 9603, Bertie County, North Carolina",1500000US370159603003,37,015,960300,3
1311,571,29943,53500,1981,716,716,"Block Group 1, Census Tract 9603, Bertie County, North Carolina",1500000US370159603001,37,015,960300,1
767,393,24115,136700,1990,686,686,"Block Group 6, Census Tract 9604, Bertie County, North Carolina",1500000US370159604006,37,015,960400,6
731,299,64240,85600,1978,299,299,"Block Group 1, Census Tract 9604, Bertie County, North Carolina",1500000US370159604001,37,015,960400,1
2104,409,30750,75700,1989,514,514,"Block Group 2, Census Tract 9604, Bertie County, North Carolina",1500000US370159604002,37,015,960400,2
872,406,26319,50900,1978,528,528,"Block Group 7, Census Tract 9604, Bertie County, North Carolina",1500000US370159604007,37,015,960400,7
792,372,22596,74900,1990,471,471,"Block Group 5, Census Tract 9604, Bertie County, North Carolina",1500000US370159604005,37,015,960400,5
879,413,54063,104200,1979,544,544,"Block Group 4, Census Tract 9601, Bertie County, North Carolina",1500000US370159601004,37,015,960100,4
1373,442,21582,69400,1977,455,455,"Block Group 2, Census Tract 9601, Bertie County, North Carolina",1500000US370159601002,37,015,960100,2
1130,472,41094,60600,1994,509,509,"Block Group 5, Census Tract 9601, Bertie County, North Carolina",1500000US370159601005,37,015,960100,5
1283,621,25701,85600,1984,685,685,"Block Group 3, Census Tract 9602, Bertie County, North Carolina",1500000US370159602003,37,015,960200,3
920,313,32448,68500,1977,406,406,"Block Group 2, Census Tract 9603, Bertie County, North Carolina",1500000US370159603002,37,015,960300,2
861,423,37784,156100,1958,450,450,"Block Group 4, Census Tract 9604, Bertie County, North Carolina",1500000US370159604004,37,015,960400,4
692,276,52031,111300,1972,313,313,"Block Group 3, Census Tract 9604, Bertie County, North Carolina",1500000US370159604003,37,015,960400,3
570,291,31131,89300,1973,333,333,"Block Group 1, Census Tract 9601, Bertie County, North Carolina",1500000US370159601001,37,015,960100,1
854,331,28177,70800,1970,456,456,"Block Group 1, Census Tract 9602, Bertie County, North Carolina",1500000US370159602001,37,015,960200,1
0,0,-666666666,-666666666,-666666666,0,0,"Block Group 0, Census Tract 9604, Bertie County, North Carolina",1500000US370159604000,37,015,960400,0
1031,390,29000,82400,1977,456,456,"Block Group 3, Census Tract 9601, Bertie County, North Carolina",1500000US370159601003,37,015,960100,3
689,331,69375,139900,2000,525,525,"Block Group 6, Census Tract 9601, Bertie County, North Carolina",1500000US370159601006,37,015,960100,6
1152,494,50000,115100,1993,784,784,"Block Group 2, Census Tract 9501, Bladen County, North Carolina",1500000US370179501002,37,017,950100,2
887,228,17266,76300,1989,269,269,"Block Group 4, Census Tract 9501, Bladen County, North Carolina",1500000US370179501004,37,017,950100,4
760,388,20526,-666666666,1993,586,586,"Block Group 1, Census Tract 9501, Bladen County, North Carolina",1500000US370179501001,37,017,950100,1
1174,492,28777,67600,1984,654,654,"Block Group 5, Census Tract 9501, Bladen County, North Carolina",1500000US370179501005,37,017,950100,5
1719,736,42632,82800,1984,891,891,"Block Group 1, Census Tract 9505, Bladen County, North Carolina",1500000US370179505001,37,017,950500,1
1639,679,26301,56500,1981,832,832,"Block Group 3, Census Tract 9505, Bladen County, North Carolina",1500000US370179505003,37,017,950500,3
714,269,29213,59300,1984,269,269,"Block Group 6, Census Tract 9505, Bladen County, North Carolina",1500000US370179505006,37,017,950500,6
609,285,26322,65800,1966,436,436,"Block Group 7, Census Tract 9506, Bladen County, North Carolina",1500000US370179506007,37,017,950600,7
928,346,26087,77500,1985,362,362,"Block Group 2, Census Tract 9506, Bladen County, North Carolina",1500000US370179506002,37,017,950600,2
453,194,65893,157700,1975,281,281,"Block Group 3, Census Tract 9506, Bladen County, North Carolina",1500000US370179506003,37,017,950600,3
807,424,15972,162600,1983,466,466,"Block Group 4, Census Tract 9506, Bladen County, North Carolina",1500000US370179506004,37,017,950600,4
1113,392,-666666666,90600,1980,428,428,"Block Group 5, Census Tract 9506, Bladen County, North Carolina",1500000US370179506005,37,017,950600,5
1653,690,42326,106600,1985,870,870,"Block Group 2, Census Tract 9502, Bladen County, North Carolina",1500000US370179502002,37,017,950200,2
912,455,10664,-666666666,1983,638,638,"Block Group 2, Census Tract 9504, Bladen County, North Carolina",1500000US370179504002,37,017,950400,2
1292,504,61023,203400,1985,504,504,"Block Group 4, Census Tract 9504, Bladen County, North Carolina",1500000US370179504004,37,017,950400,4
618,260,58269,99500,1977,260,260,"Block Group 1, Census Tract 9504, Bladen County, North Carolina",1500000US370179504001,37,017,950400,1
1618,595,39632,111400,1987,738,738,"Block Group 1, Census Tract 9503, Bladen County, North Carolina",1500000US370179503001,37,017,950300,1
1360,549,31250,-666666666,1976,602,602,"Block Group 2, Census Tract 9503, Bladen County, North Carolina",1500000US370179503002,37,017,950300,2
1272,542,26520,75000,1991,610,610,"Block Group 3, Census Tract 9503, Bladen County, North Carolina",1500000US370179503003,37,017,950300,3
1231,574,50192,135200,1989,1604,1604,"Block Group 3, Census Tract 9501, Bladen County, North Carolina",1500000US370179501003,37,017,950100,3
1027,359,47310,84900,1970,469,469,"Block Group 4, Census Tract 9505, Bladen County, North Carolina",1500000US370179505004,37,017,950500,4
1165,603,29327,82400,1978,625,625,"Block Group 2, Census Tract 9505, Bladen County, North Carolina",1500000US370179505002,37,017,950500,2
668,211,68242,142500,1988,300,300,"Block Group 5, Census Tract 9505, Bladen County, North Carolina",1500000US370179505005,37,017,950500,5
817,341,27781,83500,1969,400,400,"Block Group 6, Census Tract 9506, Bladen County, North Carolina",1500000US370179506006,37,017,950600,6
1268,522,31786,74800,1982,639,639,"Block Group 1, Census Tract 9506, Bladen County, North Carolina",1500000US370179506001,37,017,950600,1
1573,702,29756,79400,1985,801,801,"Block Group 1, Census Tract 9502, Bladen County, North Carolina",1500000US370179502001,37,017,950200,1
719,357,-666666666,76000,1965,497,497,"Block Group 3, Census Tract 9504, Bladen County, North Carolina",1500000US370179504003,37,017,950400,3
844,315,47604,97100,1981,352,352,"Block Group 6, Census Tract 9504, Bladen County, North Carolina",1500000US370179504006,37,017,950400,6
1390,486,31483,72200,1991,566,566,"Block Group 5, Census Tract 9503, Bladen County, North Carolina",1500000US370179503005,37,017,950300,5
937,376,30402,94800,1968,431,431,"Block Group 4, Census Tract 9503, Bladen County, North Carolina",1500000US370179503004,37,017,950300,4
1459,600,38333,90600,1979,713,713,"Block Group 5, Census Tract 9504, Bladen County, North Carolina",1500000US370179504005,37,017,950400,5
397,174,34357,97500,1982,425,425,"Block Group 6, Census Tract 204.02, Brunswick County, North Carolina",1500000US370190204026,37,019,020402,6
866,443,37583,-666666666,1989,992,992,"Block Group 2, Census Tract 204.03, Brunswick County, North Carolina",1500000US370190204032,37,019,020403,2
1308,594,40962,-666666666,1994,927,927,"Block Group 3, Census Tract 204.03, Brunswick County, North Carolina",1500000US370190204033,37,019,020403,3
418,226,41092,177700,1988,1106,1106,"Block Group 5, Census Tract 204.03, Brunswick County, North Carolina",1500000US370190204035,37,019,020403,5
1473,606,42500,138100,1988,824,824,"Block Group 1, Census Tract 204.04, Brunswick County, North Carolina",1500000US370190204041,37,019,020404,1
407,213,33646,-666666666,1987,1012,1012,"Block Group 3, Census Tract 204.04, Brunswick County, North Carolina",1500000US370190204043,37,019,020404,3
1574,564,32500,107700,1993,878,878,"Block Group 1, Census Tract 204.05, Brunswick County, North Carolina",1500000US370190204051,37,019,020405,1
1867,915,67159,316900,2003,1678,1678,"Block Group 1, Census Tract 205.04, Brunswick County, North Carolina",1500000US370190205041,37,019,020504,1
1158,517,32306,78800,1992,517,517,"Block Group 1, Census Tract 205.05, Brunswick County, North Carolina",1500000US370190205051,37,019,020505,1
1051,342,38750,147400,1980,442,442,"Block Group 2, Census Tract 205.05, Brunswick County, North Carolina",1500000US370190205052,37,019,020505,2
2788,1059,34775,133800,2000,1350,1350,"Block Group 1, Census Tract 205.06, Brunswick County, North Carolina",1500000US370190205061,37,019,020506,1
530,291,36595,197000,1989,391,391,"Block Group 5, Census Tract 205.07, Brunswick County, North Carolina",1500000US370190205075,37,019,020507,5
2256,976,64375,224800,1990,1132,1132,"Block Group 2, Census Tract 205.06, Brunswick County, North Carolina",1500000US370190205062,37,019,020506,2
1723,687,57018,170100,2002,1065,1065,"Block Group 2, Census Tract 205.07, Brunswick County, North Carolina",1500000US370190205072,37,019,020507,2
2982,1211,62311,170800,2003,1640,1640,"Block Group 3, Census Tract 205.07, Brunswick County, North Carolina",1500000US370190205073,37,019,020507,3
1171,661,53914,207000,2003,1057,1057,"Block Group 1, Census Tract 205.08, Brunswick County, North Carolina",1500000US370190205081,37,019,020508,1
406,194,70000,282400,1986,864,864,"Block Group 1, Census Tract 203.10, Brunswick County, North Carolina",1500000US370190203101,37,019,020310,1
296,143,65375,-666666666,1984,513,513,"Block Group 2, Census Tract 203.10, Brunswick County, North Carolina",1500000US370190203102,37,019,020310,2
281,144,77778,300000,1988,666,666,"Block Group 3, Census Tract 203.10, Brunswick County, North Carolina",1500000US370190203103,37,019,020310,3
783,303,47175,281800,1986,679,679,"Block Group 4, Census Tract 203.10, Brunswick County, North Carolina",1500000US370190203104,37,019,020310,4
675,318,106786,375800,1990,915,915,"Block Group 5, Census Tract 203.10, Brunswick County, North Carolina",1500000US370190203105,37,019,020310,5
1207,532,43000,171800,1990,1011,1011,"Block Group 5, Census Tract 204.02, Brunswick County, North Carolina",1500000US370190204025,37,019,020402,5
1849,764,81500,486600,2005,870,870,"Block Group 2, Census Tract 205.08, Brunswick County, North Carolina",1500000US370190205082,37,019,020508,2
1146,541,34702,161600,1990,966,966,"Block Group 1, Census Tract 205.09, Brunswick County, North Carolina",1500000US370190205091,37,019,020509,1
791,383,44046,190200,1993,745,745,"Block Group 2, Census Tract 205.09, Brunswick County, North Carolina",1500000US370190205092,37,019,020509,2
658,346,71583,293900,1999,1013,1013,"Block Group 4, Census Tract 205.09, Brunswick County, North Carolina",1500000US370190205094,37,019,020509,4
0,0,-666666666,-666666666,2004,82,82,"Block Group 5, Census Tract 205.09, Brunswick County, North Carolina",1500000US370190205095,37,019,020509,5
696,342,49107,160500,1992,911,911,"Block Group 1, Census Tract 205.10, Brunswick County, North Carolina",1500000US370190205101,37,019,020510,1
