GEOID,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,GEOID_1,NAMELSAD_1,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,OBJECTID_1
370250423003,Block Group 3,902664.000000000000000,0.000000000000000,+35.4163631,-80.5804889,628,37025042300,Census Tract 423,5455342.000000000000000,0.000000000000000,+35.4209195,-80.5778739,207
370250423004,Block Group 4,1830914.000000000000000,0.000000000000000,+35.4158830,-80.5680916,629,37025042300,Census Tract 423,5455342.000000000000000,0.000000000000000,+35.4209195,-80.5778739,207
370250424012,Block Group 2,5400743.000000000000000,0.000000000000000,+35.4354293,-80.5844005,630,37025042401,Census Tract 424.01,11232080.000000000000000,0.000000000000000,+35.4444251,-80.5868519,208
370250426031,Block Group 1,15080910.000000000000000,0.000000000000000,+35.3512505,-80.6638185,631,37025042603,Census Tract 426.03,22282173.000000000000000,0.000000000000000,+35.3528698,-80.6537517,214
370270301001,Block Group 1,2534039.000000000000000,0.000000000000000,+35.9278482,-81.5355847,632,37027030100,Census Tract 301,8170078.000000000000000,0.000000000000000,+35.9166238,-81.5413401,235
370270301002,Block Group 2,489774.000000000000000,0.000000000000000,+35.9181554,-81.5368987,633,37027030100,Census Tract 301,8170078.000000000000000,0.000000000000000,+35.9166238,-81.5413401,235
370270302003,Block Group 3,18677138.000000000000000,0.000000000000000,+35.9280906,-81.5886291,634,37027030200,Census Tract 302,45916679.000000000000000,0.000000000000000,+35.9225523,-81.5827634,216
370270302004,Block Group 4,12954438.000000000000000,0.000000000000000,+35.8910972,-81.5943634,635,37027030200,Census Tract 302,45916679.000000000000000,0.000000000000000,+35.9225523,-81.5827634,216
370270303002,Block Group 2,5559628.000000000000000,0.000000000000000,+35.8863500,-81.5588713,636,37027030300,Census Tract 303,23504781.000000000000000,0.000000000000000,+35.8783948,-81.5561571,236
370270303004,Block Group 4,8270013.000000000000000,0.000000000000000,+35.8703718,-81.5711736,637,37027030300,Census Tract 303,23504781.000000000000000,0.000000000000000,+35.8783948,-81.5561571,236
370270305001,Block Group 1,6718833.000000000000000,0.000000000000000,+35.9381079,-81.5066639,638,37027030500,Census Tract 305,19447061.000000000000000,0.000000000000000,+35.9197408,-81.5071314,217
370270306002,Block Group 2,6316667.000000000000000,0.000000000000000,+35.8501599,-81.4664292,639,37027030600,Census Tract 306,15639601.000000000000000,0.000000000000000,+35.8552620,-81.4788163,239
370270307002,Block Group 2,3980223.000000000000000,0.000000000000000,+35.8454014,-81.5077772,640,37027030700,Census Tract 307,25777067.000000000000000,0.000000000000000,+35.8291932,-81.5107137,240
370270307003,Block Group 3,4519413.000000000000000,0.000000000000000,+35.8319741,-81.4919689,641,37027030700,Census Tract 307,25777067.000000000000000,0.000000000000000,+35.8291932,-81.5107137,240
370270308004,Block Group 4,14858920.000000000000000,0.000000000000000,+35.8462299,-81.5861513,642,37027030800,Census Tract 308,49550623.000000000000000,750380.000000000000000,+35.8378972,-81.5681278,237
370270309001,Block Group 1,184136931.000000000000000,0.000000000000000,+35.9737557,-81.7117347,643,37027030900,Census Tract 309,251223668.000000000000000,0.000000000000000,+35.9509252,-81.6962430,241
370270309002,Block Group 2,11437171.000000000000000,0.000000000000000,+35.9102602,-81.6230821,644,37027030900,Census Tract 309,251223668.000000000000000,0.000000000000000,+35.9509252,-81.6962430,241
370270309004,Block Group 4,9388680.000000000000000,0.000000000000000,+35.8593115,-81.6214411,645,37027030900,Census Tract 309,251223668.000000000000000,0.000000000000000,+35.9509252,-81.6962430,241
370270310002,Block Group 2,56867313.000000000000000,0.000000000000000,+36.0625011,-81.5896681,646,37027031000,Census Tract 310,320661760.000000000000000,0.000000000000000,+36.0575849,-81.6024911,242
370270311004,Block Group 4,14987617.000000000000000,0.000000000000000,+35.9807838,-81.5420353,647,37027031100,Census Tract 311,139631520.000000000000000,15935.000000000000000,+36.0001013,-81.4591576,218
370270312013,Block Group 3,64215936.000000000000000,0.000000000000000,+35.9637445,-81.3669873,648,37027031201,Census Tract 312.01,150846815.000000000000000,0.000000000000000,+35.9347934,-81.3922821,219
370270312022,Block Group 2,14005611.000000000000000,0.000000000000000,+35.8388961,-81.4292547,649,37027031202,Census Tract 312.02,53117533.000000000000000,13633.000000000000000,+35.8682131,-81.4570411,220
370270313004,Block Group 4,35724133.000000000000000,889462.000000000000000,+35.8400515,-81.3735456,650,37027031300,Census Tract 313,63454590.000000000000000,3607786.000000000000000,+35.8100069,-81.3721391,221
370270314011,Block Group 1,16511089.000000000000000,1488914.000000000000000,+35.7987261,-81.4889388,651,37027031401,Census Tract 314.01,19276999.000000000000000,1488914.000000000000000,+35.7933428,-81.4923222,243
370270314012,Block Group 2,2765910.000000000000000,0.000000000000000,+35.8072982,-81.4591609,652,37027031401,Census Tract 314.01,19276999.000000000000000,1488914.000000000000000,+35.7933428,-81.4923222,243
370270314032,Block Group 2,3807225.000000000000000,0.000000000000000,+35.8116644,-81.4446278,653,37027031403,Census Tract 314.03,7792900.000000000000000,4195.000000000000000,+35.8162532,-81.4484554,245
370299501011,Block Group 1,225832776.000000000000000,675.000000000000000,+36.4910991,-76.3841017,654,37029950101,Census Tract 9501.01,389125404.000000000000000,2065402.000000000000000,+36.4585546,-76.3175111,246
370299501020,Block Group 0,0.000000000000000,104451320.000000000000000,+36.1293379,-75.9633950,655,37029950102,Census Tract 9501.02,233323278.000000000000000,179047503.000000000000000,+36.2430217,-75.9895047,247
370299501022,Block Group 2,50631817.000000000000000,17193372.000000000000000,+36.2866821,-76.0703215,656,37029950102,Census Tract 9501.02,233323278.000000000000000,179047503.000000000000000,+36.2430217,-75.9895047,247
370319701011,Block Group 1,28018671.000000000000000,35773987.000000000000000,+34.8896386,-76.3524929,657,37031970101,Census Tract 9701.01,28018671.000000000000000,35773987.000000000000000,+34.8896386,-76.3524929,248
370319701021,Block Group 1,525728073.000000000000000,349358545.000000000000000,+34.9342725,-76.4740805,658,37031970102,Census Tract 9701.02,540097993.000000000000000,391673357.000000000000000,+34.9342725,-76.4740805,249
370319701022,Block Group 2,14369920.000000000000000,42314812.000000000000000,+34.7924203,-76.4611492,659,37031970102,Census Tract 9701.02,540097993.000000000000000,391673357.000000000000000,+34.9342725,-76.4740805,249
370319701031,Block Group 1,9668188.000000000000000,15552150.000000000000000,+34.7535195,-76.5768518,660,37031970103,Census Tract 9701.03,36345486.000000000000000,31142607.000000000000000,+34.7476505,-76.5406070,250
370319701032,Block Group 2,17253657.000000000000000,99039.000000000000000,+34.7476505,-76.5406070,661,37031970103,Census Tract 9701.03,36345486.000000000000000,31142607.000000000000000,+34.7476505,-76.5406070,250
370319701033,Block Group 3,9423641.000000000000000,15491418.000000000000000,+34.7393382,-76.5141966,662,37031970103,Census Tract 9701.03,36345486.000000000000000,31142607.000000000000000,+34.7476505,-76.5406070,250
370319702001,Block Group 1,3287506.000000000000000,4812860.000000000000000,+34.7097113,-76.5713793,663,37031970200,Census Tract 9702,8210851.000000000000000,10636168.000000000000000,+34.7058365,-76.5344259,251
370319702002,Block Group 2,4923345.000000000000000,5823308.000000000000000,+34.7058365,-76.5344259,664,37031970200,Census Tract 9702,8210851.000000000000000,10636168.000000000000000,+34.7058365,-76.5344259,251
370319703011,Block Group 1,59368308.000000000000000,3336111.000000000000000,+34.8671724,-76.6505831,665,37031970301,Census Tract 9703.01,97430103.000000000000000,15681817.000000000000000,+34.8294281,-76.6553850,252
370319703012,Block Group 2,6773991.000000000000000,3256982.000000000000000,+34.7803913,-76.6737947,666,37031970301,Census Tract 9703.01,97430103.000000000000000,15681817.000000000000000,+34.8294281,-76.6553850,252
370319703021,Block Group 1,3418623.000000000000000,2265090.000000000000000,+34.7315635,-76.6591561,667,37031970302,Census Tract 9703.02,4744655.000000000000000,4375537.000000000000000,+34.7315635,-76.6591561,277
370319703022,Block Group 2,1326032.000000000000000,2110447.000000000000000,+34.7230016,-76.6844114,668,37031970302,Census Tract 9703.02,4744655.000000000000000,4375537.000000000000000,+34.7315635,-76.6591561,277
370319703031,Block Group 1,2801048.000000000000000,6113257.000000000000000,+34.7116748,-76.6635430,669,37031970303,Census Tract 9703.03,2801048.000000000000000,6113257.000000000000000,+34.7116748,-76.6635430,278
370319703041,Block Group 1,1898774.000000000000000,680754.000000000000000,+34.7274552,-76.6302637,670,37031970304,Census Tract 9703.04,8600385.000000000000000,11987623.000000000000000,+34.7149191,-76.6260904,253
370319703042,Block Group 2,5990960.000000000000000,11180513.000000000000000,+34.7149191,-76.6260904,671,37031970304,Census Tract 9703.04,8600385.000000000000000,11987623.000000000000000,+34.7149191,-76.6260904,253
370319703043,Block Group 3,710651.000000000000000,126356.000000000000000,+34.7146890,-76.6521330,672,37031970304,Census Tract 9703.04,8600385.000000000000000,11987623.000000000000000,+34.7149191,-76.6260904,253
370319704022,Block Group 2,1469753.000000000000000,1504892.000000000000000,+34.7239933,-76.7087383,673,37031970402,Census Tract 9704.02,2395384.000000000000000,1553682.000000000000000,+34.7239933,-76.7087383,255
370319704031,Block Group 1,1036743.000000000000000,1851046.000000000000000,+34.7259023,-76.7748294,674,37031970403,Census Tract 9704.03,2539559.000000000000000,3765750.000000000000000,+34.7212791,-76.7322150,279
370319705011,Block Group 1,10885788.000000000000000,119751.000000000000000,+34.7557401,-76.8244726,675,37031970501,Census Tract 9705.01,17541110.000000000000000,312730.000000000000000,+34.7487586,-76.8065393,256
370319705012,Block Group 2,6655322.000000000000000,192979.000000000000000,+34.7427757,-76.7841238,676,37031970501,Census Tract 9705.01,17541110.000000000000000,312730.000000000000000,+34.7487586,-76.8065393,256
370319705031,Block Group 1,828487.000000000000000,0.000000000000000,+34.7350630,-76.7627607,677,37031970503,Census Tract 9705.03,2315664.000000000000000,30995.000000000000000,+34.7349302,-76.7495272,258
370319705042,Block Group 2,1086185.000000000000000,371813.000000000000000,+34.7351118,-76.7237204,678,37031970504,Census Tract 9705.04,6561498.000000000000000,10105248.000000000000000,+34.7501880,-76.7110611,283
370319706021,Block Group 1,3123064.000000000000000,3094089.000000000000000,+34.7298329,-76.8784489,679,37031970602,Census Tract 9706.02,3123064.000000000000000,3094089.000000000000000,+34.7298329,-76.8784489,260
370319706031,Block Group 1,11554257.000000000000000,82294.000000000000000,+34.7402425,-76.8587875,680,37031970603,Census Tract 9706.03,11554257.000000000000000,82294.000000000000000,+34.7402425,-76.8587875,284
370319706051,Block Group 1,2232011.000000000000000,1241404.000000000000000,+34.7276050,-76.7948917,681,37031970605,Census Tract 9706.05,2232011.000000000000000,1241404.000000000000000,+34.7276050,-76.7948917,261
370319707011,Block Group 1,19835055.000000000000000,264465.000000000000000,+34.7480559,-76.9165900,682,37031970701,Census Tract 9707.01,19835055.000000000000000,264465.000000000000000,+34.7480559,-76.9165900,262
370319707021,Block Group 1,26435797.000000000000000,79761.000000000000000,+34.8163194,-76.9109078,683,37031970702,Census Tract 9707.02,40045828.000000000000000,193634.000000000000000,+34.7975270,-76.9048912,263
370319707022,Block Group 2,13610031.000000000000000,113873.000000000000000,+34.7744780,-76.9102786,684,37031970702,Census Tract 9707.02,40045828.000000000000000,193634.000000000000000,+34.7975270,-76.9048912,263
370319707031,Block Group 1,3818774.000000000000000,43803.000000000000000,+34.8129762,-76.8684825,685,37031970703,Census Tract 9707.03,13314614.000000000000000,226109.000000000000000,+34.7901045,-76.8636690,280
370319707033,Block Group 3,3032951.000000000000000,47782.000000000000000,+34.7842801,-76.8566964,686,37031970703,Census Tract 9707.03,13314614.000000000000000,226109.000000000000000,+34.7901045,-76.8636690,280
370319707034,Block Group 4,4046112.000000000000000,76623.000000000000000,+34.7735875,-76.8533391,687,37031970703,Census Tract 9707.03,13314614.000000000000000,226109.000000000000000,+34.7901045,-76.8636690,280
370319707041,Block Group 1,143616459.000000000000000,12891846.000000000000000,+34.8154007,-76.7806850,688,37031970704,Census Tract 9707.04,143616459.000000000000000,12891846.000000000000000,+34.8154007,-76.7806850,264
370319708011,Block Group 1,15233027.000000000000000,2848049.000000000000000,+34.7726706,-77.1343603,689,37031970801,Census Tract 9708.01,28318142.000000000000000,7565957.000000000000000,+34.7674184,-77.1097582,281
370319708012,Block Group 2,13085115.000000000000000,4717908.000000000000000,+34.7344366,-77.0916925,690,37031970801,Census Tract 9708.01,28318142.000000000000000,7565957.000000000000000,+34.7674184,-77.1097582,281
370319708021,Block Group 1,6126595.000000000000000,5358161.000000000000000,+34.6963695,-77.0926746,691,37031970802,Census Tract 9708.02,8689129.000000000000000,6385354.000000000000000,+34.6987217,-77.0840829,265
370319708022,Block Group 2,2562534.000000000000000,1027193.000000000000000,+34.6806127,-77.0808309,692,37031970802,Census Tract 9708.02,8689129.000000000000000,6385354.000000000000000,+34.6987217,-77.0840829,265
370319708041,Block Group 1,27624880.000000000000000,2641339.000000000000000,+34.7261934,-77.0116721,693,37031970804,Census Tract 9708.04,36114605.000000000000000,4996238.000000000000000,+34.7261934,-77.0116721,267
370319708043,Block Group 3,3403941.000000000000000,994507.000000000000000,+34.7132697,-76.9625232,694,37031970804,Census Tract 9708.04,36114605.000000000000000,4996238.000000000000000,+34.7261934,-77.0116721,267
370319708051,Block Group 1,139248627.000000000000000,468762.000000000000000,+34.7817392,-77.0184797,695,37031970805,Census Tract 9708.05,139248627.000000000000000,468762.000000000000000,+34.7817392,-77.0184797,268
370319709011,Block Group 1,2529187.000000000000000,6698182.000000000000000,+34.6609045,-77.0892818,696,37031970901,Census Tract 9709.01,4528019.000000000000000,6739620.000000000000000,+34.6609045,-77.0892818,269
370319709012,Block Group 2,1998832.000000000000000,41438.000000000000000,+34.6530944,-77.0769160,697,37031970901,Census Tract 9709.01,4528019.000000000000000,6739620.000000000000000,+34.6609045,-77.0892818,269
370319709021,Block Group 1,3116679.000000000000000,3798576.000000000000000,+34.6749591,-77.0401362,698,37031970902,Census Tract 9709.02,4397384.000000000000000,3798576.000000000000000,+34.6646860,-77.0616900,270
370319709022,Block Group 2,1280705.000000000000000,0.000000000000000,+34.6597493,-77.0475956,699,37031970902,Census Tract 9709.02,4397384.000000000000000,3798576.000000000000000,+34.6646860,-77.0616900,270
370319709031,Block Group 1,5864301.000000000000000,27497948.000000000000000,+34.7011054,-76.9739116,700,37031970903,Census Tract 9709.03,5864301.000000000000000,27497948.000000000000000,+34.7011054,-76.9739116,271
370319710011,Block Group 1,1954398.000000000000000,13270109.000000000000000,+34.6896636,-76.8804151,701,37031971001,Census Tract 9710.01,1954398.000000000000000,13270109.000000000000000,+34.6896636,-76.8804151,272
